data,municipio,casos_novos,obitos_novos,vacinados_novos,casos_acumulados,obitos_acumulados,vacinados_acumulados
2024-08-17,Simão Dias,3,1,7,190,8,10488
2024-08-18,Simão Dias,12,0,6,202,8,10494
2024-08-19,Simão Dias,6,1,0,208,9,10494
2024-08-20,Simão Dias,11,0,6,219,9,10500
2024-08-21,Simão Dias,8,0,3,227,9,10503
2024-08-22,Simão Dias,21,0,8,248,9,10511
2024-08-23,Simão Dias,16,0,4,264,9,10515
2024-08-24,Simão Dias,5,2,8,269,11,10523
2024-08-25,Simão Dias,9,1,8,278,12,10531
2024-08-26,Simão Dias,7,0,4,285,12,10535
2024-08-27,Simão Dias,7,2,7,292,14,10542
2024-08-28,Simão Dias,14,1,2,306,15,10544
2024-08-29,Simão Dias,3,1,2,309,16,10546
2024-08-30,Simão Dias,13,1,9,322,17,10555
2024-08-31,Simão Dias,7,1,5,329,18,10560
2024-09-01,Simão Dias,9,2,3,338,20,10563
2024-09-02,Simão Dias,11,1,7,349,21,10570
2024-09-03,Simão Dias,10,1,0,359,22,10570
2024-09-04,Simão Dias,10,0,7,369,22,10577
2024-09-05,Simão Dias,10,0,11,379,22,10588
2024-09-06,Simão Dias,11,1,2,390,23,10590
2024-09-07,Simão Dias,6,0,5,396,23,10595
2024-09-08,Simão Dias,10,1,5,406,24,10600
2024-09-09,Simão Dias,9,1,4,415,25,10604
2024-09-10,Simão Dias,1,1,7,416,26,10611
2024-09-11,Simão Dias,6,0,6,422,26,10617
2024-09-12,Simão Dias,12,0,6,434,26,10623
2024-09-13,Simão Dias,13,1,9,447,27,10632
2024-09-14,Simão Dias,14,1,3,461,28,10635
2024-09-15,Simão Dias,11,1,3,472,29,10638
2024-09-16,Simão Dias,6,0,5,478,29,10643
2024-09-17,Simão Dias,11,1,0,489,30,10643
2024-09-18,Simão Dias,8,1,9,497,31,10652
2024-09-19,Simão Dias,14,1,5,511,32,10657
2024-09-20,Simão Dias,24,0,13,535,32,10670
2024-09-21,Simão Dias,14,0,1,549,32,10671
2024-09-22,Simão Dias,17,0,7,566,32,10678
2024-09-23,Simão Dias,5,0,6,571,32,10684
2024-09-24,Simão Dias,5,1,7,576,33,10691
2024-09-25,Simão Dias,12,1,7,588,34,10698
2024-09-26,Simão Dias,17,0,4,605,34,10702
2024-09-27,Simão Dias,11,1,5,616,35,10707
2024-09-28,Simão Dias,7,1,7,623,36,10714
2024-09-29,Simão Dias,4,0,4,627,36,10718
2024-09-30,Simão Dias,10,0,5,637,36,10723
2024-10-01,Simão Dias,6,0,5,643,36,10728
2024-10-02,Simão Dias,11,1,4,654,37,10732
2024-10-03,Simão Dias,13,0,7,667,37,10739
2024-10-04,Simão Dias,11,0,6,678,37,10745
2024-10-05,Simão Dias,16,1,6,694,38,10751
2024-10-06,Simão Dias,8,1,0,702,39,10751
2024-10-07,Simão Dias,16,1,3,718,40,10754
2024-10-08,Simão Dias,8,0,8,726,40,10762
2024-10-09,Simão Dias,6,0,9,732,40,10771
2024-10-10,Simão Dias,14,1,5,746,41,10776
2024-10-11,Simão Dias,14,1,5,760,42,10781
2024-10-12,Simão Dias,7,1,5,767,43,10786
2024-10-13,Simão Dias,17,0,5,784,43,10791
2024-10-14,Simão Dias,10,1,9,794,44,10800
2024-10-15,Simão Dias,20,1,0,814,45,10800
2024-10-16,Simão Dias,17,0,5,831,45,10805
2024-10-17,Simão Dias,16,0,2,847,45,10807
2024-10-18,Simão Dias,12,1,5,859,46,10812
2024-10-19,Simão Dias,17,1,4,876,47,10816
2024-10-20,Simão Dias,12,0,6,888,47,10822
2024-10-21,Simão Dias,9,0,6,897,47,10828
2024-10-22,Simão Dias,11,0,7,908,47,10835
2024-10-23,Simão Dias,10,0,10,918,47,10845
2024-10-24,Simão Dias,6,1,2,924,48,10847
2024-10-25,Simão Dias,3,0,6,927,48,10853
2024-10-26,Simão Dias,2,0,7,929,48,10860
2024-10-27,Simão Dias,12,1,8,941,49,10868
2024-10-28,Simão Dias,1,0,6,942,49,10874
2024-10-29,Simão Dias,15,0,3,957,49,10877
2024-10-30,Simão Dias,11,0,2,968,49,10879
2024-10-31,Simão Dias,3,0,1,971,49,10880
2024-11-01,Simão Dias,6,1,6,977,50,10886
2024-11-02,Simão Dias,1,1,3,978,51,10889
2024-11-03,Simão Dias,10,1,5,988,52,10894
2024-11-04,Simão Dias,2,1,2,990,53,10896
2024-11-05,Simão Dias,8,0,7,998,53,10903
2024-11-06,Simão Dias,12,0,6,1010,53,10909
2024-11-07,Simão Dias,12,1,0,1022,54,10909
2024-11-08,Simão Dias,16,0,8,1038,54,10917
2024-11-09,Simão Dias,7,1,7,1045,55,10924
2024-11-10,Simão Dias,6,1,4,1051,56,10928
2024-11-11,Simão Dias,1,0,13,1052,56,10941
2024-11-12,Simão Dias,14,1,5,1066,57,10946
2024-11-13,Simão Dias,4,1,5,1070,58,10951
2024-11-14,Simão Dias,5,0,1,1075,58,10952
2024-11-15,Simão Dias,8,1,10,1083,59,10962
2024-11-16,Simão Dias,14,0,0,1097,59,10962
2024-11-17,Simão Dias,6,0,4,1103,59,10966
2024-11-18,Simão Dias,8,1,7,1111,60,10973
2024-11-19,Simão Dias,14,1,8,1125,61,10981
2024-11-20,Simão Dias,7,0,6,1132,61,10987
2024-11-21,Simão Dias,18,1,9,1150,62,10996
2024-11-22,Simão Dias,11,0,3,1161,62,10999
2024-11-23,Simão Dias,4,1,1,1165,63,11000
2024-11-24,Simão Dias,6,1,6,1171,64,11006
2024-11-25,Simão Dias,6,1,0,1177,65,11006
2024-11-26,Simão Dias,17,0,8,1194,65,11014
2024-11-27,Simão Dias,18,0,6,1212,65,11020
2024-11-28,Simão Dias,10,1,7,1222,66,11027
2024-11-29,Simão Dias,9,0,6,1231,66,11033
2024-11-30,Simão Dias,11,0,5,1242,66,11038
2024-12-01,Simão Dias,5,0,7,1247,66,11045
2024-12-02,Simão Dias,8,0,1,1255,66,11046
2024-12-03,Simão Dias,4,1,7,1259,67,11053
2024-12-04,Simão Dias,9,1,1,1268,68,11054
2024-12-05,Simão Dias,0,0,7,1268,68,11061
2024-12-06,Simão Dias,4,0,12,1272,68,11073
2024-12-07,Simão Dias,7,1,0,1279,69,11073
2024-12-08,Simão Dias,2,1,7,1281,70,11080
2024-12-09,Simão Dias,9,1,6,1290,71,11086
2024-12-10,Simão Dias,0,1,10,1290,72,11096
2024-12-11,Simão Dias,13,0,9,1303,72,11105
2024-12-12,Simão Dias,0,1,5,1303,73,11110
2024-12-13,Simão Dias,2,0,2,1305,73,11112
2024-12-14,Simão Dias,3,1,6,1308,74,11118
2024-12-15,Simão Dias,8,0,1,1316,74,11119
2024-12-16,Simão Dias,9,0,7,1325,74,11126
2024-12-17,Simão Dias,21,1,7,1346,75,11133
2024-12-18,Simão Dias,5,0,2,1351,75,11135
2024-12-19,Simão Dias,15,1,6,1366,76,11141
2024-12-20,Simão Dias,6,1,4,1372,77,11145
2024-12-21,Simão Dias,9,1,4,1381,78,11149
2024-12-22,Simão Dias,18,0,6,1399,78,11155
2024-12-23,Simão Dias,7,0,5,1406,78,11160
2024-12-24,Simão Dias,10,2,3,1416,80,11163
2024-12-25,Simão Dias,7,0,8,1423,80,11171
2024-12-26,Simão Dias,12,1,8,1435,81,11179
2024-12-27,Simão Dias,1,0,2,1436,81,11181
2024-12-28,Simão Dias,3,1,6,1439,82,11187
2024-12-29,Simão Dias,11,0,11,1450,82,11198
2024-12-30,Simão Dias,11,1,6,1461,83,11204
2024-12-31,Simão Dias,14,1,3,1475,84,11207
2025-01-01,Simão Dias,2,1,7,1477,85,11214
2025-01-02,Simão Dias,16,1,10,1493,86,11224
2025-01-03,Simão Dias,9,1,3,1502,87,11227
2025-01-04,Simão Dias,13,0,0,1515,87,11227
2025-01-05,Simão Dias,8,0,2,1523,87,11229
2025-01-06,Simão Dias,5,1,5,1528,88,11234
2025-01-07,Simão Dias,13,0,3,1541,88,11237
2025-01-08,Simão Dias,7,0,4,1548,88,11241
2025-01-09,Simão Dias,7,1,0,1555,89,11241
2025-01-10,Simão Dias,12,0,5,1567,89,11246
2025-01-11,Simão Dias,16,1,3,1583,90,11249
2025-01-12,Simão Dias,17,1,8,1600,91,11257
2025-01-13,Simão Dias,6,0,8,1606,91,11265
2025-01-14,Simão Dias,5,1,4,1611,92,11269
2025-01-15,Simão Dias,5,1,2,1616,93,11271
2025-01-16,Simão Dias,3,2,3,1619,95,11274
2025-01-17,Simão Dias,11,1,5,1630,96,11279
2025-01-18,Simão Dias,18,0,1,1648,96,11280
2025-01-19,Simão Dias,14,1,2,1662,97,11282
2025-01-20,Simão Dias,10,1,2,1672,98,11284
2025-01-21,Simão Dias,15,0,4,1687,98,11288
2025-01-22,Simão Dias,19,0,7,1706,98,11295
2025-01-23,Simão Dias,9,1,3,1715,99,11298
2025-01-24,Simão Dias,6,0,0,1721,99,11298
2025-01-25,Simão Dias,2,0,0,1723,99,11298
2025-01-26,Simão Dias,8,1,1,1731,100,11299
2025-01-27,Simão Dias,12,1,8,1743,101,11307
2025-01-28,Simão Dias,7,0,5,1750,101,11312
2025-01-29,Simão Dias,9,0,7,1759,101,11319
2025-01-30,Simão Dias,10,1,6,1769,102,11325
2025-01-31,Simão Dias,11,0,5,1780,102,11330
2025-02-01,Simão Dias,10,0,4,1790,102,11334
2025-02-02,Simão Dias,4,1,4,1794,103,11338
2025-02-03,Simão Dias,15,1,9,1809,104,11347
2025-02-04,Simão Dias,3,1,3,1812,105,11350
2025-02-05,Simão Dias,5,1,1,1817,106,11351
2025-02-06,Simão Dias,15,1,9,1832,107,11360
2025-02-07,Simão Dias,11,1,3,1843,108,11363
2025-02-08,Simão Dias,8,1,4,1851,109,11367
2025-02-09,Simão Dias,11,1,3,1862,110,11370
2025-02-10,Simão Dias,14,1,0,1876,111,11370
2025-02-11,Simão Dias,10,1,5,1886,112,11375
2025-02-12,Simão Dias,2,1,2,1888,113,11377
2025-02-13,Simão Dias,0,1,4,1888,114,11381
2025-02-14,Simão Dias,19,1,7,1907,115,11388
2025-02-15,Simão Dias,10,0,8,1917,115,11396
2025-02-16,Simão Dias,11,1,1,1928,116,11397
2025-02-17,Simão Dias,7,0,4,1935,116,11401
2025-02-18,Simão Dias,16,0,2,1951,116,11403
2025-02-19,Simão Dias,6,1,2,1957,117,11405
2025-02-20,Simão Dias,9,0,8,1966,117,11413
2025-02-21,Simão Dias,4,0,6,1970,117,11419
2025-02-22,Simão Dias,18,0,5,1988,117,11424
2025-02-23,Simão Dias,11,0,0,1999,117,11424
2025-02-24,Simão Dias,17,0,2,2016,117,11426
2025-02-25,Simão Dias,1,2,2,2017,119,11428
2025-02-26,Simão Dias,4,1,3,2021,120,11431
2025-02-27,Simão Dias,11,0,5,2032,120,11436
2025-02-28,Simão Dias,7,0,6,2039,120,11442
2025-03-01,Simão Dias,12,0,10,2051,120,11452
2025-03-02,Simão Dias,0,1,5,2051,121,11457
2025-03-03,Simão Dias,10,1,0,2061,122,11457
2025-03-04,Simão Dias,15,0,4,2076,122,11461
2025-03-05,Simão Dias,11,0,3,2087,122,11464
2025-03-06,Simão Dias,3,1,2,2090,123,11466
2025-03-07,Simão Dias,7,0,7,2097,123,11473
2025-03-08,Simão Dias,16,1,6,2113,124,11479
2025-03-09,Simão Dias,5,0,10,2118,124,11489
2025-03-10,Simão Dias,11,1,1,2129,125,11490
2025-03-11,Simão Dias,16,1,13,2145,126,11503
2025-03-12,Simão Dias,14,0,6,2159,126,11509
2025-03-13,Simão Dias,14,2,4,2173,128,11513
2025-03-14,Simão Dias,14,0,0,2187,128,11513
2025-03-15,Simão Dias,9,0,5,2196,128,11518
2025-03-16,Simão Dias,18,2,5,2214,130,11523
2025-03-17,Simão Dias,8,0,4,2222,130,11527
2025-03-18,Simão Dias,9,0,3,2231,130,11530
2025-03-19,Simão Dias,11,0,3,2242,130,11533
2025-03-20,Simão Dias,16,0,3,2258,130,11536
2025-03-21,Simão Dias,17,2,2,2275,132,11538
2025-03-22,Simão Dias,8,0,5,2283,132,11543
2025-03-23,Simão Dias,3,1,0,2286,133,11543
2025-03-24,Simão Dias,9,0,1,2295,133,11544
2025-03-25,Simão Dias,10,0,1,2305,133,11545
2025-03-26,Simão Dias,7,1,7,2312,134,11552
2025-03-27,Simão Dias,10,0,1,2322,134,11553
2025-03-28,Simão Dias,13,0,4,2335,134,11557
2025-03-29,Simão Dias,9,0,0,2344,134,11557
2025-03-30,Simão Dias,6,1,0,2350,135,11557
2025-03-31,Simão Dias,11,1,9,2361,136,11566
2025-04-01,Simão Dias,10,0,7,2371,136,11573
2025-04-02,Simão Dias,8,0,0,2379,136,11573
2025-04-03,Simão Dias,5,0,1,2384,136,11574
2025-04-04,Simão Dias,6,0,6,2390,136,11580
2025-04-05,Simão Dias,11,0,7,2401,136,11587
2025-04-06,Simão Dias,4,0,5,2405,136,11592
2025-04-07,Simão Dias,13,1,0,2418,137,11592
2025-04-08,Simão Dias,12,1,3,2430,138,11595
2025-04-09,Simão Dias,6,1,9,2436,139,11604
2025-04-10,Simão Dias,13,1,0,2449,140,11604
2025-04-11,Simão Dias,6,1,4,2455,141,11608
2025-04-12,Simão Dias,8,1,8,2463,142,11616
2025-04-13,Simão Dias,17,1,0,2480,143,11616
2025-04-14,Simão Dias,11,0,4,2491,143,11620
2025-04-15,Simão Dias,11,1,8,2502,144,11628
2025-04-16,Simão Dias,5,1,6,2507,145,11634
2025-04-17,Simão Dias,10,1,7,2517,146,11641
2025-04-18,Simão Dias,7,1,9,2524,147,11650
2025-04-19,Simão Dias,18,1,3,2542,148,11653
2025-04-20,Simão Dias,9,0,5,2551,148,11658
2025-04-21,Simão Dias,4,1,2,2555,149,11660
2025-04-22,Simão Dias,13,1,10,2568,150,11670
2025-04-23,Simão Dias,20,0,8,2588,150,11678
2025-04-24,Simão Dias,5,1,4,2593,151,11682
2025-04-25,Simão Dias,17,2,5,2610,153,11687
2025-04-26,Simão Dias,10,1,2,2620,154,11689
2025-04-27,Simão Dias,7,1,7,2627,155,11696
2025-04-28,Simão Dias,11,0,0,2638,155,11696
2025-04-29,Simão Dias,10,0,3,2648,155,11699
2025-04-30,Simão Dias,5,0,2,2653,155,11701
2025-05-01,Simão Dias,9,1,3,2662,156,11704
2025-05-02,Simão Dias,8,0,2,2670,156,11706
2025-05-03,Simão Dias,13,0,5,2683,156,11711
2025-05-04,Simão Dias,10,0,4,2693,156,11715
2025-05-05,Simão Dias,15,0,10,2708,156,11725
2025-05-06,Simão Dias,15,1,5,2723,157,11730
2025-05-07,Simão Dias,9,0,0,2732,157,11730
2025-05-08,Simão Dias,1,0,7,2733,157,11737
2025-05-09,Simão Dias,11,0,6,2744,157,11743
2025-05-10,Simão Dias,11,0,0,2755,157,11743
2025-05-11,Simão Dias,8,1,6,2763,158,11749
2025-05-12,Simão Dias,7,0,6,2770,158,11755
2025-05-13,Simão Dias,3,1,7,2773,159,11762
2025-05-14,Simão Dias,7,1,2,2780,160,11764
2025-05-15,Simão Dias,11,0,3,2791,160,11767
2025-05-16,Simão Dias,21,0,2,2812,160,11769
2025-05-17,Simão Dias,0,0,0,2812,160,11769
2025-05-18,Simão Dias,9,1,7,2821,161,11776
2025-05-19,Simão Dias,19,0,7,2840,161,11783
2025-05-20,Simão Dias,12,1,6,2852,162,11789
2025-05-21,Simão Dias,12,0,3,2864,162,11792
2025-05-22,Simão Dias,13,1,3,2877,163,11795
2025-05-23,Simão Dias,16,0,0,2893,163,11795
2025-05-24,Simão Dias,9,1,5,2902,164,11800
2025-05-25,Simão Dias,15,1,8,2917,165,11808
2025-05-26,Simão Dias,14,0,12,2931,165,11820
2025-05-27,Simão Dias,4,1,8,2935,166,11828
2025-05-28,Simão Dias,10,1,3,2945,167,11831
2025-05-29,Simão Dias,7,0,3,2952,167,11834
2025-05-30,Simão Dias,16,0,4,2968,167,11838
2025-05-31,Simão Dias,4,1,5,2972,168,11843
2025-06-01,Simão Dias,15,0,5,2987,168,11848
2025-06-02,Simão Dias,9,0,0,2996,168,11848
2025-06-03,Simão Dias,11,0,7,3007,168,11855
2025-06-04,Simão Dias,20,1,5,3027,169,11860
2025-06-05,Simão Dias,14,0,5,3041,169,11865
2025-06-06,Simão Dias,2,0,7,3043,169,11872
2025-06-07,Simão Dias,12,0,0,3055,169,11872
2025-06-08,Simão Dias,11,0,4,3066,169,11876
2025-06-09,Simão Dias,6,1,11,3072,170,11887
2025-06-10,Simão Dias,11,0,4,3083,170,11891
2025-06-11,Simão Dias,13,1,8,3096,171,11899
2025-06-12,Simão Dias,7,0,6,3103,171,11905
2025-06-13,Simão Dias,15,0,6,3118,171,11911
2025-06-14,Simão Dias,16,1,2,3134,172,11913
2025-06-15,Simão Dias,11,1,0,3145,173,11913
2025-06-16,Simão Dias,3,1,4,3148,174,11917
2025-06-17,Simão Dias,14,0,4,3162,174,11921
2025-06-18,Simão Dias,14,0,7,3176,174,11928
2025-06-19,Simão Dias,10,0,6,3186,174,11934
2025-06-20,Simão Dias,16,1,0,3202,175,11934
2025-06-21,Simão Dias,7,1,9,3209,176,11943
2025-06-22,Simão Dias,8,0,7,3217,176,11950
2025-06-23,Simão Dias,12,0,9,3229,176,11959
2025-06-24,Simão Dias,4,0,2,3233,176,11961
2025-06-25,Simão Dias,3,1,3,3236,177,11964
2025-06-26,Simão Dias,5,1,8,3241,178,11972
2025-06-27,Simão Dias,11,1,5,3252,179,11977
2025-06-28,Simão Dias,15,1,1,3267,180,11978
2025-06-29,Simão Dias,9,0,6,3276,180,11984
2025-06-30,Simão Dias,11,1,0,3287,181,11984
2025-07-01,Simão Dias,7,0,9,3294,181,11993
2025-07-02,Simão Dias,0,2,4,3294,183,11997
2025-07-03,Simão Dias,6,0,1,3300,183,11998
2025-07-04,Simão Dias,12,1,7,3312,184,12005
2025-07-05,Simão Dias,11,0,7,3323,184,12012
2025-07-06,Simão Dias,3,1,0,3326,185,12012
2025-07-07,Simão Dias,11,1,4,3337,186,12016
2025-07-08,Simão Dias,3,0,4,3340,186,12020
2025-07-09,Simão Dias,10,0,7,3350,186,12027
2025-07-10,Simão Dias,4,0,6,3354,186,12033
2025-07-11,Simão Dias,5,1,7,3359,187,12040
2025-07-12,Simão Dias,7,0,6,3366,187,12046
2025-07-13,Simão Dias,12,0,4,3378,187,12050
2025-07-14,Simão Dias,8,1,2,3386,188,12052
2025-07-15,Simão Dias,3,1,8,3389,189,12060
2025-07-16,Simão Dias,13,0,6,3402,189,12066
2025-07-17,Simão Dias,14,0,11,3416,189,12077
2025-07-18,Simão Dias,9,0,2,3425,189,12079
2025-07-19,Simão Dias,14,0,1,3439,189,12080
2025-07-20,Simão Dias,7,1,3,3446,190,12083
2025-07-21,Simão Dias,13,1,7,3459,191,12090
2025-07-22,Simão Dias,11,0,8,3470,191,12098
2025-07-23,Simão Dias,4,1,0,3474,192,12098
2025-07-24,Simão Dias,1,1,10,3475,193,12108
2025-07-25,Simão Dias,8,0,8,3483,193,12116
2025-07-26,Simão Dias,2,1,10,3485,194,12126
2025-07-27,Simão Dias,7,0,7,3492,194,12133
2025-07-28,Simão Dias,13,1,3,3505,195,12136
2025-07-29,Simão Dias,7,1,4,3512,196,12140
2025-07-30,Simão Dias,2,0,5,3514,196,12145
2025-07-31,Simão Dias,12,0,4,3526,196,12149
2024-08-01,Propriá,3,0,4,3,0,11039
2024-08-02,Propriá,3,1,0,6,1,11039
2024-08-03,Propriá,8,1,8,14,2,11047
2024-08-04,Propriá,11,1,2,25,3,11049
2024-08-05,Propriá,12,0,7,37,3,11056
2024-08-06,Propriá,11,2,0,48,5,11056
2024-08-07,Propriá,9,2,5,57,7,11061
2024-08-08,Propriá,16,0,4,73,7,11065
2024-08-09,Propriá,9,0,8,82,7,11073
2024-08-10,Propriá,15,0,0,97,7,11073
2024-08-11,Propriá,8,1,5,105,8,11078
2024-08-12,Propriá,19,0,5,124,8,11083
2024-08-13,Propriá,4,1,6,128,9,11089
2024-08-14,Propriá,11,0,6,139,9,11095
2024-08-15,Propriá,5,0,7,144,9,11102
2024-08-16,Propriá,11,1,11,155,10,11113
2024-08-17,Propriá,5,0,2,160,10,11115
2024-08-18,Propriá,16,0,4,176,10,11119
2024-08-19,Propriá,10,1,0,186,11,11119
2024-08-20,Propriá,0,1,7,186,12,11126
2024-08-21,Propriá,18,1,5,204,13,11131
2024-08-22,Propriá,17,1,8,221,14,11139
2024-08-23,Propriá,9,0,6,230,14,11145
2024-08-24,Propriá,10,0,5,240,14,11150
2024-08-25,Propriá,11,1,1,251,15,11151
2024-08-26,Propriá,17,1,7,268,16,11158
2024-08-27,Propriá,17,1,1,285,17,11159
2024-08-28,Propriá,7,1,9,292,18,11168
2024-08-29,Propriá,19,1,0,311,19,11168
2024-08-30,Propriá,8,1,7,319,20,11175
2024-08-31,Propriá,13,1,8,332,21,11183
2024-09-01,Propriá,10,1,10,342,22,11193
2024-09-02,Propriá,4,0,3,346,22,11196
2024-09-03,Propriá,16,1,1,362,23,11197
2024-09-04,Propriá,6,1,3,368,24,11200
2024-09-05,Propriá,5,1,8,373,25,11208
2024-09-06,Propriá,9,1,12,382,26,11220
2024-09-07,Propriá,6,0,1,388,26,11221
2024-09-08,Propriá,5,0,0,393,26,11221
2024-09-09,Propriá,9,0,0,402,26,11221
2024-09-10,Propriá,16,1,4,418,27,11225
2024-09-11,Propriá,7,1,0,425,28,11225
2024-09-12,Propriá,4,1,4,429,29,11229
2024-09-13,Propriá,11,0,4,440,29,11233
2024-09-14,Propriá,7,0,13,447,29,11246
2024-09-15,Propriá,8,1,8,455,30,11254
2024-09-16,Propriá,8,1,3,463,31,11257
2024-09-17,Propriá,9,0,3,472,31,11260
2024-09-18,Propriá,16,1,7,488,32,11267
2024-09-19,Propriá,9,1,13,497,33,11280
2024-09-20,Propriá,15,1,0,512,34,11280
2024-09-21,Propriá,7,2,1,519,36,11281
2024-09-22,Propriá,7,1,6,526,37,11287
2024-09-23,Propriá,6,0,12,532,37,11299
2024-09-24,Propriá,10,1,0,542,38,11299
2024-09-25,Propriá,10,1,5,552,39,11304
2024-09-26,Propriá,9,0,2,561,39,11306
2024-09-27,Propriá,11,0,6,572,39,11312
2024-09-28,Propriá,10,1,4,582,40,11316
2024-09-29,Propriá,15,0,3,597,40,11319
2024-09-30,Propriá,11,1,5,608,41,11324
2024-10-01,Propriá,16,1,5,624,42,11329
2024-10-02,Propriá,15,0,7,639,42,11336
2024-10-03,Propriá,6,1,4,645,43,11340
2024-10-04,Propriá,0,0,0,645,43,11340
2024-10-05,Propriá,0,1,1,645,44,11341
2024-10-06,Propriá,7,1,7,652,45,11348
2024-10-07,Propriá,10,0,4,662,45,11352
2024-10-08,Propriá,0,0,2,662,45,11354
2024-10-09,Propriá,10,1,3,672,46,11357
2024-10-10,Propriá,8,1,9,680,47,11366
2024-10-11,Propriá,3,1,3,683,48,11369
2024-10-12,Propriá,9,0,3,692,48,11372
2024-10-13,Propriá,6,1,4,698,49,11376
2024-10-14,Propriá,11,0,9,709,49,11385
2024-10-15,Propriá,14,1,10,723,50,11395
2024-10-16,Propriá,0,0,7,723,50,11402
2024-10-17,Propriá,8,0,6,731,50,11408
2024-10-18,Propriá,9,1,2,740,51,11410
2024-10-19,Propriá,11,0,6,751,51,11416
2024-10-20,Propriá,3,1,2,754,52,11418
2024-10-21,Propriá,12,1,0,766,53,11418
2024-10-22,Propriá,8,0,7,774,53,11425
2024-10-23,Propriá,3,1,11,777,54,11436
2024-10-24,Propriá,5,0,7,782,54,11443
2024-10-25,Propriá,4,1,10,786,55,11453
2024-10-26,Propriá,0,0,3,786,55,11456
2024-10-27,Propriá,6,1,5,792,56,11461
2024-10-28,Propriá,8,1,7,800,57,11468
2024-10-29,Propriá,18,0,3,818,57,11471
2024-10-30,Propriá,0,1,1,818,58,11472
2024-10-31,Propriá,10,1,6,828,59,11478
2024-11-01,Propriá,5,0,4,833,59,11482
2024-11-02,Propriá,6,0,1,839,59,11483
2024-11-03,Propriá,15,1,5,854,60,11488
2024-11-04,Propriá,6,0,5,860,60,11493
2024-11-05,Propriá,13,0,8,873,60,11501
2024-11-06,Propriá,9,1,8,882,61,11509
2024-11-07,Propriá,10,0,9,892,61,11518
2024-11-08,Propriá,5,1,0,897,62,11518
2024-11-09,Propriá,3,1,5,900,63,11523
2024-11-10,Propriá,6,1,5,906,64,11528
2024-11-11,Propriá,5,1,5,911,65,11533
2024-11-12,Propriá,15,0,6,926,65,11539
2024-11-13,Propriá,17,1,6,943,66,11545
2024-11-14,Propriá,15,1,9,958,67,11554
2024-11-15,Propriá,12,1,7,970,68,11561
2024-11-16,Propriá,10,1,3,980,69,11564
2024-11-17,Propriá,13,0,4,993,69,11568
2024-11-18,Propriá,14,0,0,1007,69,11568
2024-11-19,Propriá,4,0,11,1011,69,11579
2024-11-20,Propriá,14,0,2,1025,69,11581
2024-11-21,Propriá,1,0,7,1026,69,11588
2024-11-22,Propriá,0,0,4,1026,69,11592
2024-11-23,Propriá,11,1,8,1037,70,11600
2024-11-24,Propriá,17,1,0,1054,71,11600
2024-11-25,Propriá,7,0,0,1061,71,11600
2024-11-26,Propriá,4,1,5,1065,72,11605
2024-11-27,Propriá,15,1,7,1080,73,11612
2024-11-28,Propriá,13,1,4,1093,74,11616
2024-11-29,Propriá,15,0,2,1108,74,11618
2024-11-30,Propriá,9,1,5,1117,75,11623
2024-12-01,Propriá,2,1,4,1119,76,11627
2024-12-02,Propriá,15,1,1,1134,77,11628
2024-12-03,Propriá,13,0,3,1147,77,11631
2024-12-04,Propriá,4,0,2,1151,77,11633
2024-12-05,Propriá,0,0,6,1151,77,11639
2024-12-06,Propriá,18,0,7,1169,77,11646
2024-12-07,Propriá,15,0,8,1184,77,11654
2024-12-08,Propriá,12,0,8,1196,77,11662
2024-12-09,Propriá,14,1,6,1210,78,11668
2024-12-10,Propriá,16,0,0,1226,78,11668
2024-12-11,Propriá,12,1,5,1238,79,11673
2024-12-12,Propriá,10,0,5,1248,79,11678
2024-12-13,Propriá,19,0,7,1267,79,11685
2024-12-14,Propriá,1,0,8,1268,79,11693
2024-12-15,Propriá,5,0,8,1273,79,11701
2024-12-16,Propriá,13,0,3,1286,79,11704
2024-12-17,Propriá,10,1,2,1296,80,11706
2024-12-18,Propriá,11,0,4,1307,80,11710
2024-12-19,Propriá,12,0,9,1319,80,11719
2024-12-20,Propriá,12,1,8,1331,81,11727
2024-12-21,Propriá,9,1,4,1340,82,11731
2024-12-22,Propriá,9,0,7,1349,82,11738
2024-12-23,Propriá,21,1,11,1370,83,11749
2024-12-24,Propriá,17,1,0,1387,84,11749
2024-12-25,Propriá,12,0,9,1399,84,11758
2024-12-26,Propriá,4,1,5,1403,85,11763
2024-12-27,Propriá,13,0,5,1416,85,11768
2024-12-28,Propriá,20,1,0,1436,86,11768
2024-12-29,Propriá,11,1,2,1447,87,11770
2024-12-30,Propriá,9,1,2,1456,88,11772
2024-12-31,Propriá,4,0,8,1460,88,11780
2025-01-01,Propriá,2,0,6,1462,88,11786
2025-01-02,Propriá,9,1,10,1471,89,11796
2025-01-03,Propriá,12,1,3,1483,90,11799
2025-01-04,Propriá,7,1,3,1490,91,11802
2025-01-05,Propriá,9,0,6,1499,91,11808
2025-01-06,Propriá,16,1,7,1515,92,11815
2025-01-07,Propriá,3,0,11,1518,92,11826
2025-01-08,Propriá,11,1,3,1529,93,11829
2025-01-09,Propriá,7,0,0,1536,93,11829
2025-01-10,Propriá,8,0,6,1544,93,11835
2025-01-11,Propriá,5,0,2,1549,93,11837
2025-01-12,Propriá,14,1,6,1563,94,11843
2025-01-13,Propriá,7,1,2,1570,95,11845
2025-01-14,Propriá,7,1,10,1577,96,11855
